GeneID	GSM5115668	GSM5115669	GSM5115670	GSM5115671	GSM5115672	GSM5115673	GSM5115674	GSM5115675
148213	165	186	125	122	6	5	1	1
388524	7470	7148	5572	5173	8152	7155	5087	5263
730087	129	137	98	99	8	5	7	3
100505851	0	4	2	4	0	0	0	0
9534	447	536	407	365	240	213	145	158
100101266	13	19	13	8	3	4	3	2
105372345	1	1	0	0	3	1	2	4
148189	46	61	35	38	77	70	39	52
101927151	122	128	105	120	159	132	97	106
105372348	0	0	0	0	1	0	0	0
105372347	0	1	0	0	1	2	0	1
105372346	0	1	0	0	0	0	0	0
107985269	2	1	0	0	0	0	0	0
100420587	1	0	0	1	1	1	2	2
105372349	1	0	1	1	0	0	0	2
102724908	1	0	2	1	0	0	0	1
107985336	0	0	0	0	0	0	0	0
107985335	0	0	0	0	0	0	0	0
148145	0	0	0	0	0	0	1	0
102724958	0	0	0	0	0	0	0	0
100505835	0	0	0	0	0	0	0	0
7386	2299	2208	1591	1460	3077	2881	2222	2342
105372352	2	3	1	1	2	2	3	1
284395	0	0	0	0	0	0	0	1
342865	0	0	1	0	0	0	3	0
10775	573	594	442	387	810	699	515	545
105372353	0	0	2	0	0	1	0	0
79156	28	26	17	22	182	155	90	112
83636	658	696	567	518	1122	915	602	620
107985345	0	0	0	0	0	0	0	0
898	268	240	215	204	1539	1501	994	1091
8725	1813	1886	1308	1285	2440	2115	1452	1485
107985271	1	1	0	0	0	0	0	0
9745	4	4	2	3	0	0	6	3
105372354	0	0	0	0	0	0	0	0
107985280	1	0	1	0	0	0	1	0
105372355	0	0	0	0	0	0	0	0
105372358	1	4	0	0	0	0	3	2
105372356	2	2	2	1	0	0	2	3
57616	1	0	0	2	2	4	1	1
107985312	0	0	0	0	0	0	0	0
107985311	2	0	0	0	0	0	0	0
105372360	0	0	0	0	0	0	0	0
100507527	0	0	0	0	0	0	0	0
105372361	1	0	1	3	0	0	1	2
105372362	0	0	0	0	0	0	0	0
105372363	0	0	1	0	0	0	1	0
105372364	0	1	0	1	0	0	0	0
100996665	1	0	0	0	0	0	0	0
105376899	1	3	1	0	0	0	1	0
101927411	0	0	0	0	0	0	0	0
107985270	0	2	0	1	0	0	2	1
22847	875	1162	769	768	894	773	373	427
400684	17	19	12	9	19	13	8	4
147991	1072	1321	904	843	963	907	452	543
9141	1860	1958	1263	1263	2686	2427	1909	2080
84079	1496	1599	1229	1218	1224	1076	671	743
109616972	0	0	1	1	0	0	0	1
388531	3	5	5	4	3	6	2	1
390916	227	307	212	203	274	234	221	201
105372368	0	0	1	2	0	0	0	1
91646	2	1	2	3	4	0	1	3
11136	9	6	7	3	49	59	28	47
84902	273	282	241	245	384	326	256	268
91442	118	147	91	82	144	114	101	71
85415	832	1023	719	703	1900	1706	1072	1045
55094	446	478	360	363	517	414	291	324
126248	17	30	25	16	14	9	6	8
100189006	0	0	0	0	0	0	0	0
4037	2747	2669	2336	2518	2343	1946	1412	1325
56301	952	911	803	832	31	38	22	23
1050	8692	8859	7473	7651	3331	2891	2030	1961
80054	262	284	185	207	110	102	105	113
1054	3462	3870	2874	2788	1980	1719	1260	1289
5184	2316	2345	2000	1882	3947	3420	2287	2287
105372370	0	0	0	0	0	0	0	0
100996681	0	1	0	0	0	0	0	0
64377	0	0	0	0	0	0	0	0
79047	260	301	202	272	527	476	311	368
105372371	0	0	0	0	0	0	0	0
26065	3044	3834	2556	2375	2992	2508	1753	1876
9710	395	473	335	369	489	433	247	240
2821	5194	5439	4497	4470	13616	11496	9700	9332
84306	307	296	210	213	575	496	406	393
10054	3901	4313	3403	2923	5975	5293	3424	3387
126374	21	32	19	31	64	56	48	38
100129800	64	79	46	50	26	25	19	18
105372374	0	0	1	0	0	0	1	0
643719	30	29	12	28	1	0	0	1
284402	5	8	2	8	1	0	0	2
100130342	0	0	0	0	0	0	0	0
55900	567	668	466	426	24	17	13	10
339318	228	276	223	199	248	198	172	144
148103	30	36	16	23	75	78	56	56
400685	0	0	0	0	1	0	0	0
100652909	0	0	0	0	0	0	0	0
105372377	1	0	0	0	0	0	0	0
100652911	0	0	0	0	0	0	0	0
102723513	0	0	0	0	0	0	0	1
90075	109	112	59	68	100	97	67	69
126375	178	214	169	131	269	221	146	135
57655	1028	984	803	843	2467	1962	1612	1727
6324	32	13	14	17	367	290	267	301
3249	583	599	430	470	3688	3140	2817	2950
100128675	42	35	17	19	165	147	126	125
5349	12	13	10	2	26	20	30	27
102466205	0	0	0	0	0	0	0	0
163175	14	18	13	21	10	6	10	4
5348	1	4	4	1	132	109	132	158
53822	0	0	0	0	0	0	0	1
53827	0	0	1	0	1	2	0	1
105372379	1	0	0	0	0	0	0	0
148109	0	0	0	0	0	0	0	0
51599	1219	1120	921	960	3586	3076	2467	2561
105372380	7	6	1	4	11	10	12	9
7392	1495	1556	1192	1335	3482	2844	2077	2152
57817	200	168	136	148	5647	4845	3960	4554
4099	2	2	0	1	47	28	14	20
933	2	1	1	5	147	103	76	74
100847070	1	0	0	0	2	3	2	1
2864	0	0	0	0	0	0	0	0
2865	0	0	0	0	0	0	0	0
2866	0	0	0	0	0	0	0	0
100128682	1	2	0	0	0	0	0	1
101927522	3	0	0	0	0	0	1	1
2867	3	4	1	2	1	0	0	0
388533	3	4	2	2	0	0	0	0
93099	458	437	304	300	163	164	118	146
374897	2	0	0	0	0	0	0	0
26330	32	33	30	42	21	27	18	17
100506469	132	158	106	101	144	128	99	87
10430	1690	1558	1193	1071	2102	1965	1382	1411
495	5	3	3	1	2	4	5	7
102723617	0	0	0	0	0	0	0	0
23354	828	835	600	660	544	509	363	374
79171	1997	1956	1673	1698	2295	1940	1391	1588
2116	18	17	6	8	8	17	7	7
1340	5731	5294	3817	3650	5691	5016	3896	4283
11045	18	22	10	16	3	13	14	9
100862728	28	33	11	22	3	6	6	9
27033	2	2	4	6	4	5	2	3
9757	1800	1883	1470	1594	1300	1105	728	803
79713	178	169	126	125	200	188	174	153
199746	124	123	91	95	113	94	79	74
55851	1016	911	709	675	966	856	649	790
55957	203	191	149	156	232	152	135	151
126393	9	7	1	3	7	3	8	9
148137	284	266	221	270	267	210	213	196
115703	97	105	73	71	93	73	48	74
644050	0	0	0	0	13	12	8	9
58510	1	1	2	2	1240	1095	896	970
4868	3	4	3	1	3	4	1	0
84063	1	0	3	2	12	6	2	8
107985317	0	0	1	0	1	1	0	0
333	6	7	6	8	44	54	30	30
84807	143	136	102	118	53	37	29	36
10870	4	2	2	4	9	3	2	3
7305	1	0	1	2	0	0	1	0
79414	218	257	177	205	260	273	208	199
105372383	2	6	0	3	0	0	2	3
644096	409	408	323	305	592	539	364	381
163183	13	13	7	5	296	227	192	228
84964	417	351	314	347	360	269	218	268
101927572	15	24	11	7	13	9	4	10
25999	60	56	45	48	29	17	15	25
199745	218	183	153	169	139	104	100	79
284403	1244	1244	1049	1059	754	619	457	436
728361	13	11	10	10	19	19	15	18
5438	475	479	323	370	839	708	583	650
1155	1044	1003	730	737	3100	2636	1972	2203
105372385	0	1	0	1	3	2	2	0
826	4526	4603	3733	3569	7098	6057	4383	4613
1346	1	1	0	1	1	0	0	1
147929	90	85	65	72	80	72	43	49
7705	2804	3263	2252	2069	2228	1907	1258	1359
107985304	527	595	416	387	445	409	202	221
100134317	0	2	1	0	0	1	0	0
100506930	3	0	2	3	7	8	1	6
57677	186	282	201	151	188	161	86	109
284406	209	220	161	175	121	110	83	93
644189	6	2	1	2	0	0	0	0
84924	208	272	196	182	204	153	155	107
728752	22	24	17	15	22	15	8	14
339324	493	619	441	391	400	356	198	211
57711	154	172	134	92	212	252	137	147
101927599	12	8	10	10	32	32	26	28
84911	28	19	14	18	100	81	52	61
92283	76	74	55	50	52	39	26	34
163081	209	180	150	162	131	89	63	62
101927621	11	3	4	2	8	8	8	7
342892	63	79	36	57	40	34	32	28
728485	2	2	0	4	5	4	2	3
284408	3	0	0	1	1	3	1	1
388536	59	53	43	41	65	51	39	44
25850	26	19	20	13	36	29	23	27
374899	22	33	19	22	0	0	0	0
374900	35	54	40	22	3	2	4	1
147923	113	138	106	114	130	105	92	83
105372390	0	0	1	0	0	2	0	1
199704	97	80	76	56	131	148	112	90
92285	26	22	18	15	60	62	34	40
163087	147	153	109	94	121	98	100	81
101927667	2	2	0	0	0	0	0	2
284412	2	3	1	1	2	2	1	3
284459	237	271	209	204	325	309	205	213
84503	49	57	39	36	61	54	40	37
148266	100	120	84	61	168	127	84	94
148268	42	42	34	49	88	78	51	63
101927720	0	0	0	0	0	0	0	0
390927	4	3	2	2	6	2	2	5
100507433	43	60	56	35	3	3	1	3
163255	5	5	9	11	8	11	4	8
51276	38	47	21	28	46	49	27	40
22835	151	191	138	132	308	310	220	185
163115	81	96	63	50	116	108	66	55
84775	214	253	188	198	233	262	148	134
126231	22	28	16	14	29	26	23	15
105372394	20	18	12	8	21	20	19	15
644554	0	0	0	0	0	0	0	0
100631378	0	1	0	0	0	0	0	1
105372395	0	0	0	0	0	0	1	0
83889	1	3	1	2	0	0	2	0
107985301	1	0	0	0	0	0	0	0
23094	1308	1508	1198	1233	550	468	351	346
105372396	1	1	1	0	0	0	0	0
109623473	0	0	0	1	0	0	0	0
8193	19	11	6	17	76	62	43	57
94274	191	188	154	156	1	0	1	0
10653	11	9	8	10	31	14	12	7
90522	811	761	602	629	1272	1174	794	843
64073	4	2	4	2	10	10	10	14
9424	12	17	12	12	3	2	4	0
57828	1	5	1	0	6	5	4	5
5714	4241	3971	3274	3230	5162	4296	2909	3059
199720	5	1	4	4	3	6	1	0
399473	7	5	8	3	30	21	16	10
147965	104	126	81	92	184	152	118	135
115727	5	7	7	6	11	11	9	12
6261	6	2	3	3	4	1	5	3
107985290	1	1	0	0	0	0	0	1
11184	8	2	4	0	2	2	1	2
105372397	3	0	0	0	1	0	0	1
27335	2637	2563	2002	1900	4702	4095	3056	3177
81	7816	8251	6939	7437	15720	12831	8832	8618
107985291	2	2	3	7	4	4	4	1
147968	746	782	696	664	1221	1082	1052	965
3963	1	1	0	0	83	66	48	61
653499	1	1	0	0	112	84	59	86
3960	17	10	6	9	0	1	4	2
1891	3616	3520	2687	2696	3729	3082	2530	2629
3191	8694	9036	6801	6714	6702	5781	4495	4610
126432	26	36	16	23	297	280	217	201
22933	546	561	440	486	1059	857	581	627
4793	488	491	361	427	505	412	301	293
643669	86	90	76	92	81	68	65	66
54938	623	589	469	483	837	669	479	513
6183	960	857	697	715	1350	1210	833	839
115290	260	264	195	186	844	726	549	587
126433	15	24	13	9	22	10	11	18
390928	1	1	0	1	0	0	1	0
10298	1502	1439	1157	1224	1485	1217	898	1003
342897	0	2	0	1	0	0	1	1
342898	0	0	0	0	0	0	0	0
282617	1	0	0	0	0	0	1	1
101180976	0	0	1	0	0	0	0	0
282616	1	0	0	0	0	0	0	1
282618	0	1	0	0	0	0	0	1
57622	48	50	50	56	1	3	2	0
9535	6	0	0	2	0	1	1	1
55095	2304	2550	2049	2188	1689	1380	951	1043
54623	1830	1902	1404	1458	1700	1345	1030	1111
55588	907	992	694	799	982	855	592	548
7538	405	411	306	306	461	360	425	506
100616163	0	0	0	1	0	0	0	0
100189324	0	0	0	0	0	0	0	0
64857	734	741	590	609	311	276	181	208
6217	18372	17413	12421	11689	26024	23167	19288	19879
6829	4408	4622	3658	3753	3401	2618	1980	2171
109623469	2	0	0	1	1	1	0	0
92609	1644	1573	1320	1288	2510	2083	1515	1500
10683	3	2	2	2	4	11	1	3
348303	2	0	0	0	0	0	0	0
126272	91	97	68	58	75	68	55	52
163126	499	612	422	367	635	593	411	448
105372399	0	0	0	0	0	0	0	0
29124	2	0	0	0	0	0	0	0
100129935	0	1	0	0	0	0	0	0
148003	1	0	0	0	0	0	0	0
400696	0	0	0	0	0	0	0	0
56891	0	0	0	0	0	0	0	0
1178	0	0	0	0	0	0	0	0
342900	0	0	0	0	0	0	0	0
9149	61	62	41	49	293	233	160	183
102465974	0	0	0	0	1	0	0	0
2091	4589	4672	3241	3339	9880	8044	6707	7037
8857	56	65	42	61	253	235	138	134
107987267	2	7	1	2	0	0	0	0
5704	4351	4267	3342	3610	4288	3553	2518	2504
339327	64	81	73	66	102	96	72	61
163131	458	634	415	404	326	258	225	236
284323	443	542	367	350	426	382	283	281
4294	49	59	42	52	482	385	306	292
148014	0	0	1	0	2	2	1	0
79935	13	7	9	6	48	43	27	36
208	2002	2202	1804	1869	3034	2628	1782	1788
107985289	8	6	3	4	2	0	3	4
693226	1	4	2	2	1	2	1	0
126526	355	400	314	324	342	226	174	182
23646	2969	2744	2334	2465	2576	2166	1629	1647
102465477	0	0	0	0	0	0	0	0
147746	3	0	1	4	2	0	2	2
57716	50	35	15	31	16	15	19	24
29950	135	127	97	125	208	173	143	103
29946	469	460	390	351	496	404	335	384
105372489	9	10	6	9	15	7	6	8
645	1806	1668	1347	1407	416	340	263	269
57731	9	6	0	1	3	4	1	5
92799	1036	945	778	851	1271	1097	835	937
8425	2	0	4	1	15	14	13	16
9253	192	196	129	155	69	57	41	51
79934	309	272	231	224	542	487	342	348
80271	406	378	387	344	810	683	475	452
284325	338	367	276	267	499	435	331	342
6626	2024	1971	1380	1484	2235	1903	1489	1532
8190	3	3	1	2	3	1	1	1
100529262	71	71	57	51	116	88	65	76
100529264	569	523	459	470	586	514	399	380
53916	69	71	57	50	117	87	66	76
112398	531	485	430	442	521	463	355	336
171523	3	3	5	2	1	5	1	3
1548	5	5	4	1	0	0	1	0
1549	4	5	5	2	0	0	1	1
22952	0	2	0	0	0	0	0	2
107985299	1	1	0	0	0	0	0	0
1556	1	6	0	3	3	1	1	0
1555	3	2	2	3	25	23	18	23
1553	0	1	0	0	0	0	0	0
1572	1	5	2	1	0	1	0	3
29785	2	1	0	3	67	63	29	41
558	2	2	1	0	182	155	140	137
11100	5312	5897	4520	4620	6054	4958	3449	3249
105372401	330	436	304	299	401	371	387	324
90324	678	727	588	623	637	512	349	428
7040	437	437	382	431	2458	2153	1768	1734
80776	48	43	30	34	129	103	84	65
641649	27	31	24	30	90	86	84	92
56915	628	657	473	483	798	650	499	526
593	1114	1125	883	891	1027	814	650	728
374907	16	20	11	10	26	27	18	14
55101	1314	1222	995	976	1730	1525	1000	1085
100170765	1	1	1	1	20	38	27	38
107985329	3	0	1	0	0	0	0	1
100505495	0	0	1	0	0	0	0	0
101927931	0	0	0	0	0	0	0	0
90273	2	5	0	1	7	7	6	6
105372404	0	2	0	0	1	0	1	0
1089	1	0	0	0	0	0	0	0
105372405	0	0	0	0	0	0	0	0
1087	0	0	0	0	1	0	0	1
1048	12	13	5	10	15	24	10	13
4680	6	6	5	6	12	6	3	5
112268252	3	3	3	4	11	5	3	5
1084	10	14	11	15	37	25	12	15
147719	6	9	3	6	2	1	5	3
63946	1	0	0	0	0	0	1	0
6223	15837	14495	10939	11424	37746	31720	24289	25864
102465478	4	5	2	1	7	4	2	2
973	0	3	2	0	14	14	5	14
9138	1688	1670	1357	1406	1752	1352	1115	1057
390937	3	6	5	0	2	3	4	2
100505585	0	0	0	0	0	0	0	0
10567	895	806	691	674	1284	1195	914	1031
478	1	0	1	0	1	1	3	2
2901	0	0	3	2	0	1	2	3
64763	368	391	290	339	355	308	182	188
5452	44	30	23	16	13	10	21	13
100505622	0	0	0	0	0	1	0	0
100422980	1	0	0	0	0	0	0	0
162989	561	528	400	415	638	576	382	411
116115	357	413	345	338	431	355	229	224
2931	1217	1257	956	991	2043	1639	1208	1281
2077	1956	1958	1652	1727	2617	2164	1529	1595
23152	1113	1184	966	1060	1787	1490	1002	1072
5050	853	770	614	670	1018	865	688	726
284338	99	93	46	63	142	125	64	86
284339	11	8	7	3	84	55	78	80
1954	1262	1411	1045	1160	1577	1225	1000	954
102465875	0	0	0	0	0	0	0	0
84518	9	16	7	10	3	2	3	2
101930071	11	16	7	11	1	1	1	0
100996307	123	130	105	106	92	70	46	41
3991	4	9	2	2	0	1	1	0
284340	1	5	3	1	0	0	2	2
634	1347	1427	1167	1166	3349	2801	1733	1971
105372407	2	4	2	6	0	0	1	0
1088	6	7	6	2	7	6	5	2
5671	0	0	0	0	0	0	0	0
440533	0	0	0	0	0	2	0	0
100289650	1	1	0	0	0	0	1	0
653492	0	0	1	0	0	0	0	0
5669	0	0	0	0	0	0	0	0
5675	0	0	0	0	0	0	0	1
5676	0	0	0	1	2	0	0	0
5680	0	0	0	0	0	0	0	0
5670	0	0	0	0	0	0	0	0
107985349	0	1	0	0	0	0	0	0
5673	0	0	0	0	0	0	0	0
5672	0	0	0	0	2	0	0	0
284344	0	1	0	0	0	1	0	0
5678	0	0	0	0	0	0	2	0
23574	0	0	0	0	0	0	1	0
57126	1	0	0	0	1	0	0	0
83639	2	0	1	0	0	0	0	0
27076	1	4	3	0	7	6	6	5
653583	292	305	231	259	383	307	265	300
23474	752	706	510	497	751	636	479	531
284346	15	13	18	16	5	1	9	1
7515	857	814	612	715	937	754	558	582
390940	1	1	0	0	1	0	1	1
126298	635	767	646	623	448	402	483	424
79177	341	350	248	286	326	306	196	217
126299	541	541	378	447	440	368	290	331
100170229	71	86	52	60	53	64	47	52
105372411	12	12	10	9	18	21	13	11
199731	176	142	104	121	1201	1041	726	828
105372410	0	2	0	2	4	0	0	0
5329	45	56	31	66	64	43	33	38
105372412	0	2	0	0	0	0	0	4
56269	2	0	1	0	0	0	0	1
56006	664	626	521	534	663	554	376	421
3783	3	6	2	7	1	3	2	2
284348	1	0	0	0	0	1	0	0
284349	191	231	177	152	156	116	103	99
342908	100	112	87	66	29	24	19	12
100505715	45	71	25	42	28	23	16	9
7596	318	372	265	268	196	187	111	125
7638	76	108	64	61	22	13	6	13
7711	223	229	206	177	41	34	20	18
101928063	80	79	62	66	11	8	7	8
7773	193	179	153	137	83	84	62	55
105372414	0	1	0	0	0	0	0	1
7673	264	296	247	203	80	71	39	49
7766	234	262	164	189	87	63	53	51
342909	174	219	175	130	57	52	63	60
7767	336	403	271	282	147	128	96	117
100379224	139	180	108	118	55	58	44	46
7768	222	237	182	154	82	78	69	58
10780	159	222	162	131	185	152	104	116
7769	439	435	289	288	212	163	124	146
7770	412	476	342	303	246	205	130	125
353355	26	25	27	18	42	39	24	29
9310	161	137	140	125	95	88	50	38
7771	157	181	135	114	114	88	75	88
26974	169	164	138	101	33	26	24	18
7772	260	263	191	206	1	0	1	0
7733	333	362	272	295	274	237	160	145
125931	1	6	5	4	0	1	2	0
388550	5	10	10	10	2	3	1	3
147710	22	7	10	11	74	67	53	60
107985305	127	140	82	80	71	67	37	54
5817	2961	3067	2391	2438	2630	2108	1412	1610
100616355	0	1	0	1	0	1	0	0
56971	103	101	68	96	24	16	17	20
107985306	5	5	0	3	1	1	3	0
388551	7	4	5	3	3	9	4	2
602	746	734	676	723	922	783	624	676
102465879	2	1	0	2	2	1	1	2
23624	2	3	1	0	80	74	42	61
4059	6014	6049	4753	5316	3884	3283	2649	2832
5819	3280	3359	2694	3017	4360	3585	2591	2708
10452	3229	3106	2553	2783	3676	3098	2121	2227
348	49466	43880	35838	39488	40896	35052	28077	31069
341	8748	8302	6053	5898	10372	8845	6892	7537
342	257	337	219	194	472	322	247	264
346	3	7	4	3	7	4	5	5
100533990	2486	2365	1546	1470	3838	3113	2643	2900
344	2480	2358	1542	1467	3830	3106	2636	2896
1209	2662	2807	2356	2459	2520	2212	1457	1511
5971	173	197	139	173	179	157	101	117
11129	1510	1345	1025	1198	1043	836	682	758
162979	45	63	57	54	67	51	39	55
79760	622	676	472	444	695	561	401	433
105372419	104	92	67	74	124	91	78	57
284352	830	794	651	762	942	778	620	626
284353	4	7	7	8	6	0	3	3
105372420	2	0	2	0	1	0	0	1
79090	644	649	493	482	133	140	98	118
388552	330	351	274	278	217	204	172	187
90332	4	0	2	3	1	1	0	2
57787	535	564	473	503	1175	1041	639	716
1158	1	3	2	2	96	71	54	60
147700	152	147	114	133	129	95	85	69
2068	1157	1237	934	1112	1562	1270	941	980
10848	312	320	206	253	312	233	209	197
10849	434	454	349	370	446	366	321	263
2067	865	780	672	694	1347	1091	854	814
102464836	0	0	0	0	0	0	0	0
2354	78	77	35	42	94	74	101	114
6253	115	128	97	110	130	113	89	103
147699	29	27	14	21	14	15	12	11
107985314	1	2	0	1	3	2	1	2
7408	2187	2344	2003	2079	3480	2807	2103	2027
107985315	0	0	1	1	0	0	2	1
80207	530	573	525	515	898	649	542	467
2828	0	1	1	1	1	0	2	3
24139	559	557	423	419	260	247	185	215
442902	0	0	0	0	0	0	0	0
100287177	6	11	5	9	21	20	12	8
2696	31	46	29	33	3	6	4	8
693227	0	0	0	0	0	0	0	0
100500845	0	0	0	0	0	0	0	0
6633	6812	6775	4981	4918	6547	5181	3785	4189
54814	552	561	499	489	686	578	523	464
23403	375	404	344	337	297	228	228	200
388553	2	1	0	2	2	2	1	2
147912	441	453	359	399	538	457	320	344
109729182	31	31	18	29	36	31	22	22
1760	298	280	239	251	247	259	240	200
1762	453	496	347	394	518	488	288	284
81492	3	1	2	2	1	1	1	0
8189	2852	2775	2205	2354	2754	2193	1641	1686
3171	1262	1244	1044	1016	1816	1564	1195	1154
26145	612	614	464	512	799	653	460	468
339344	375	397	316	353	360	289	189	210
339345	0	0	0	0	0	0	0	1
4858	3	2	2	2	3	2	4	1
729440	274	249	195	185	209	202	150	150
768217	0	0	0	0	0	1	0	0
8993	7	2	4	2	2	0	0	0
105372421	2	4	0	0	0	2	2	2
444882	0	1	0	0	41	34	31	29
147920	2	1	3	0	0	1	2	3
388555	1	0	0	0	0	0	0	0
105376901	1	0	0	0	0	0	0	0
105372424	1	0	0	0	0	0	1	0
645553	0	1	0	0	1	2	0	1
93429	0	0	1	0	0	0	1	0
374918	1	0	0	0	0	0	0	0
64344	2	2	3	1	0	3	2	2
5536	1518	1450	1151	1223	1533	1274	862	885
105372426	181	153	133	124	162	140	111	115
83987	2	0	1	2	4	2	1	0
55228	0	1	0	0	2	5	1	0
100506012	18	11	13	12	15	8	8	6
57469	0	0	2	0	0	0	1	1
808	7729	8045	5777	5718	9389	7857	6025	5917
5739	1332	1490	1067	968	1562	1366	1195	1097
94235	2	1	0	1	0	0	1	1
147906	1	1	0	0	2	0	3	1
100506068	3	0	1	3	1	0	1	0
25865	598	607	512	550	387	343	273	251
100422913	0	0	0	0	1	0	0	0
107987269	22	32	19	27	13	12	8	11
29888	2158	2185	1725	1856	2516	2183	1437	1501
79147	241	252	185	226	305	278	163	185
6510	2119	2193	1811	1892	6641	5553	4019	3974
107985273	1	1	0	0	5	3	1	2
100170220	0	4	0	1	14	1	2	2
1175	2027	1908	1487	1492	1957	1689	1270	1349
2909	2789	3280	2556	2685	4166	3517	2157	2076
4861	29	38	18	27	27	18	16	13
54958	828	698	605	637	468	418	341	358
23211	885	1052	823	825	645	519	467	387
10055	5074	5379	3950	3773	6011	5138	3431	3627
27113	133	139	95	111	542	452	348	367
100422899	2	2	1	1	1	1	1	0
100422832	2	1	1	1	1	1	1	0
26093	444	445	385	427	424	323	318	295
255783	61	57	50	47	98	76	80	78
105372427	1	1	3	3	1	1	1	1
728	2	0	1	2	15	10	9	12
27202	6	4	0	3	0	1	2	1
9704	821	831	656	712	678	539	361	403
56917	4	2	1	1	2	2	2	1
6543	1	0	2	0	1	0	1	1
11133	270	291	201	214	307	263	230	285
100505681	106	109	80	81	111	98	49	58
8775	1992	1997	1633	1650	2458	2148	1427	1528
84215	3	5	3	0	78	47	28	36
29998	368	369	329	356	215	168	134	145
30846	7	4	4	6	34	27	36	33
29997	4388	4269	3265	3619	4318	3472	2922	3196
692091	10	2	6	12	27	14	20	13
106144593	176	171	141	126	92	78	66	82
6415	736	754	528	492	494	448	381	373
284355	0	0	1	0	0	0	0	0
1406	2	3	1	2	0	0	4	3
102725176	6	4	5	7	2	2	2	1
6822	2030	2328	1658	1609	3024	2516	1479	1522
100126800	0	0	0	0	10	3	3	4
100170223	0	0	0	0	0	0	0	0
100126798	0	1	0	0	11	3	3	4
100169951	1	1	0	0	6	2	2	2
100170218	0	0	0	0	0	0	0	0
100126799	0	0	0	0	11	3	4	4
100170219	1	2	4	0	18	4	3	7
100169959	0	0	0	0	10	2	4	5
100170226	1	8	4	3	122	40	27	19
100170225	0	5	0	2	105	36	24	12
100131137	0	0	0	0	0	0	0	0
64100	1	0	0	0	0	0	0	0
56344	3	3	2	4	2	0	0	0
8605	46	58	59	53	15	16	9	10
106144526	4	10	5	5	2	0	2	1
3978	1695	1687	1185	1292	1482	1165	908	954
107985293	4	1	4	1	0	0	1	4
374920	231	212	164	176	265	226	224	187
22900	823	1060	739	592	472	396	287	293
100505812	20	28	14	17	36	21	25	22
105372429	4	3	1	1	5	3	5	2
163071	49	56	62	61	255	220	125	127
93233	8	8	1	7	9	0	2	6
2014	40	25	33	26	194	159	111	140
55260	301	290	214	220	271	200	168	196
23546	0	0	2	1	5	2	1	3
10945	4140	4492	3302	3099	8140	7329	5857	5752
107984140	0	3	3	1	3	2	1	1
2906	7	4	4	4	280	216	168	165
83743	1340	1299	1067	1135	1423	1145	811	806
3770	21	26	24	26	15	17	12	14
9266	1492	1457	1213	1215	1109	964	805	826
114783	5	2	2	4	42	26	20	28
6820	0	0	0	0	5	3	3	4
54854	14	7	5	7	1	0	1	1
171169	2	3	1	3	0	0	0	0
6141	13992	13046	10438	10441	21500	18734	14936	16146
56848	254	244	202	203	275	254	179	183
1628	101	102	78	77	124	101	87	88
770	17	19	8	14	7	3	2	6
653677	6	2	3	4	2	1	2	1
126147	3	4	1	1	1	0	1	0
105372431	3	0	0	0	0	0	1	1
2524	22	28	13	16	6	6	3	5
105447645	7	8	5	7	1	2	1	3
284358	19	21	9	24	177	137	123	137
54922	11	5	8	8	6	7	6	7
284359	0	1	1	0	1	3	3	3
2523	20	29	13	33	3	1	4	2
26291	2	1	5	3	0	0	0	1
587	1149	1029	794	837	103	74	55	74
105372432	42	43	35	28	37	26	19	18
51171	337	349	303	299	6	15	6	9
57664	116	136	78	107	348	282	230	217
23645	1617	1553	1341	1363	1135	871	690	648
7288	3	7	2	6	11	7	9	6
4924	2874	2827	2375	2397	6819	5517	4210	4266
100874085	101	129	93	102	292	234	168	181
27294	6	9	5	6	4	10	3	5
581	1792	1703	1237	1270	4271	3834	3094	3195
2512	90190	89742	67538	68370	205734	186408	133925	129183
2997	1133	1163	853	937	1731	1404	1101	1150
10856	2670	2648	2074	2084	4590	3573	2824	2839
102466738	0	1	0	1	0	0	0	0
3972	3	4	0	4	5	3	1	3
101059948	0	0	1	0	0	2	1	2
1082	0	0	0	0	0	1	0	0
100170228	0	0	0	0	0	0	0	0
114336	0	1	0	0	0	2	0	0
114335	0	0	0	0	0	0	0	0
100126780	2	1	0	0	25	6	7	6
93659	1	1	0	0	0	0	0	0
94115	0	1	0	0	0	1	0	0
94027	2	1	1	0	0	0	0	1
4909	2	0	0	0	0	0	1	2
3743	2	1	0	1	0	0	1	1
6625	5748	5874	4618	4868	4451	3712	3055	3072
64130	73	72	79	52	88	65	52	59
55150	29	25	30	20	31	27	19	23
8541	310	291	247	278	207	172	138	132
3270	6	0	0	3	153	126	87	110
54795	146	183	130	151	76	58	43	48
107985340	1	0	0	0	0	0	0	0
28968	58	58	35	52	11	3	5	5
100422979	1	2	1	0	0	0	0	0
951	42	59	57	43	8	5	6	10
8463	855	863	724	717	530	463	306	347
27120	11	8	5	6	5	0	3	2
101928295	2	3	2	3	0	3	4	1
147872	2	1	1	3	0	0	1	0
113091	0	0	0	0	0	0	0	0
100507003	1	0	0	0	0	0	0	1
57030	0	1	1	2	1	2	0	2
55011	1781	1776	1313	1361	2573	2144	1780	1911
126133	807	775	702	704	795	684	574	514
2323	17	8	11	13	33	30	32	33
23521	31697	31206	22969	22639	62627	52176	39251	41911
26819	17	36	17	27	27	13	14	11
